Park,Location,PointID,Year,Month,Day,Species,Time.1st.Detected,#detected_0-3m20s,#detected_3m21s-6m40s,#detected_6m41s-10m,Behaviour,UTM_11U_x,UTM_11u_y
Parc,Nom du lieu ,PointID,Année,Mois,Journée,Espèce,Temps 1er détecté,Nombre de détection à 0-3m20,Nombre de détection à 3m21-6m40,Nombre de détection à 6m41-10m,Comportement,UTM vers l’Est,UTM vers le Nord
KNP,Boundary,1,2007,6,21,AMRO,1.54,1,1,1,Singing,565529,5636951
KNP,Boundary,1,2007,6,21,CHSP,0.01,2,2,2,Singing,565529,5636951
KNP,Boundary,1,2007,6,21,DEJU,0.03,1,1,1,Singing,565529,5636951
KNP,Boundary,1,2007,6,21,HAFL,0.03,1,2,2,Singing,565529,5636951
KNP,Boundary,1,2007,6,21,RBNU,1.18,1,1,1,Calling,565529,5636951
KNP,Boundary,1,2007,6,21,SWTH,0.01,2,2,2,Singing,565529,5636951
KNP,Boundary,1,2007,6,21,YRWA,0.1,1,0,0,Singing,565529,5636951
KNP,Boundary,1,2008,6,15,AMRO,0.02,2,1,1,Singing,565529,5636951
KNP,Boundary,1,2008,6,15,CHSP,0.03,2,2,2,Singing,565529,5636951
KNP,Boundary,1,2008,6,15,DEJU,0.01,1,1,1,Singing,565529,5636951
KNP,Boundary,1,2008,6,15,GRAJ,5.46,0,1,2,Calling,565529,5636951
KNP,Boundary,1,2008,6,15,MGWA,0.18,0,1,1,Singing,565529,5636951
KNP,Boundary,1,2008,6,15,RCKI,3.52,0,1,1,Singing,565529,5636951
KNP,Boundary,1,2008,6,15,SWTH,2.48,1,1,1,Singing,565529,5636951
KNP,Boundary,1,2008,6,15,WAVI,5.32,0,1,0,Singing,565529,5636951
KNP,Boundary,1,2009,6,19,AMRO,0.01,1,1,1,Singing,565529,5636951
KNP,Boundary,1,2009,6,19,CHSP,0.01,2,2,1,Singing,565529,5636951
KNP,Boundary,1,2009,6,19,DEJU,6.45,0,0,1,Singing,565529,5636951
KNP,Boundary,1,2009,6,19,OCWA,7.06,0,0,1,Singing,565529,5636951
KNP,Boundary,1,2009,6,19,RBNU,0.01,1,0,0,Calling,565529,5636951
KNP,Boundary,1,2009,6,19,SWTH,0.08,2,1,1,Singing,565529,5636951
KNP,Boundary,1,2009,6,19,YRWA,0.42,1,1,1,Singing,565529,5636951
KNP,Boundary,1,2010,6,14,AMRO,1.43,1,1,0,Singing,565529,5636951
KNP,Boundary,1,2010,6,14,CHSP,0.01,1,2,2,Singing,565529,5636951
KNP,Boundary,1,2010,6,14,DOWO,9.54,0,0,1,Calling,565529,5636951
KNP,Boundary,1,2010,6,14,PISI,4.55,0,1,1,Calling,565529,5636951
KNP,Boundary,1,2010,6,14,RNSA,2.04,1,1,0,Drumming,565529,5636951
KNP,Boundary,1,2010,6,14,SWTH,1.17,1,0,0,Calling,565529,5636951
KNP,Boundary,1,2010,6,14,VATH,0.07,1,1,1,Singing,565529,5636951
KNP,Boundary,1,2010,6,14,WWCR,8.41,0,0,1,Calling,565529,5636951
KNP,Boundary,1,2010,6,14,YRWA,0.4,1,1,0,Singing,565529,5636951
KNP,Boundary,1,2011,6,23,AMRO,0.06,1,1,0,Singing,565529,5636951
KNP,Boundary,1,2011,6,23,CHSP,0.22,1,1,0,Singing,565529,5636951
KNP,Boundary,1,2011,6,23,DEJU,2.29,1,0,0,Singing,565529,5636951
KNP,Boundary,1,2011,6,23,LISP,0.03,2,0,0,Singing,565529,5636951
KNP,Boundary,1,2011,6,23,RCKI,0.35,1,0,0,Singing,565529,5636951
KNP,Boundary,1,2011,6,23,RNSA,1.41,1,0,0,Calling,565529,5636951
KNP,Boundary,1,2011,6,23,SWTH,0.09,2,2,0,Singing,565529,5636951
KNP,Boundary,1,2011,6,23,WAVI,5.19,0,1,1,Singing,565529,5636951
KNP,Boundary,1,2011,6,23,YRWA,4.52,0,1,0,Singing,565529,5636951
KNP,Boundary,1,2013,6,18,AMRO,4.34,0,2,2,Singing,565529,5636951
KNP,Boundary,1,2013,6,18,DEJU,0.09,1,1,1,Singing,565529,5636951
KNP,Boundary,1,2013,6,18,RESQ,0.09,1,1,0,Calling,565529,5636951
KNP,Boundary,1,2013,6,18,SWTH,0.03,2,2,2,Singing,565529,5636951
KNP,Boundary,1,2013,6,18,YRWA,0.01,1,1,1,Singing,565529,5636951
KNP,Boundary,1,2014,6,11,AMRO,6.23,0,1,0,Calling,565529,5636951
KNP,Boundary,1,2014,6,11,DEJU,0.01,1,0,0,Singing,565529,5636951
KNP,Boundary,1,2014,6,11,NOWA,0.15,1,1,1,Singing,565529,5636951
KNP,Boundary,1,2014,6,11,RCKI,0.06,1,1,1,Singing,565529,5636951
KNP,Boundary,1,2014,6,11,RESQ,0.49,1,1,1,Calling,565529,5636951
KNP,Boundary,1,2014,6,11,SWTH,0.01,1,0,0,Calling,565529,5636951
KNP,Boundary,1,2014,6,11,VATH,2.49,2,1,1,Singing,565529,5636951
KNP,Boundary,1,2014,6,11,WAVI,0.04,1,1,1,Singing,565529,5636951
KNP,Boundary,1,2014,6,11,YRWA,4.1,0,2,1,Singing,565529,5636951
KNP,Boundary,1,2015,6,16,CHSP,0,1,1,1,singing,565529,5636951
KNP,Boundary,1,2015,6,16,DEJU,1.54,1,1,1,singing,565529,5636951
KNP,Boundary,1,2015,6,16,HAWO,7.49,0,0,1,calling,565529,5636951
KNP,Boundary,1,2015,6,16,MOCH,6.26,0,1,0,singing,565529,5636951
KNP,Boundary,1,2015,6,16,OCWA,4.07,0,1,1,singing,565529,5636951
KNP,Boundary,1,2015,6,16,RCKI,0.33,1,0,0,singing,565529,5636951
KNP,Boundary,1,2015,6,16,SWTH,0.06,1,1,1,singing,565529,5636951
KNP,Boundary,1,2015,6,16,VATH,0.37,1,1,0,singing,565529,5636951
KNP,Boundary,1,2015,6,16,WAVI,0,1,2,2,singing,565529,5636951
KNP,Boundary,1,2015,6,16,YRWA,0.08,1,1,2,singing,565529,5636951
KNP,Boundary,1,2017,7,11,AMRO,1.14,1,1,0,Singing,565529,5636951
KNP,Boundary,1,2017,7,11,CHSP,6.29,0,1,1,Singing,565529,5636951
KNP,Boundary,1,2017,7,11,DEJU,2.29,1,1,1,Singing,565529,5636951
KNP,Boundary,1,2017,7,11,HAFL,0,2,2,2,Singing,565529,5636951
KNP,Boundary,1,2017,7,11,RCKI,3.16,1,1,1,Singing,565529,5636951
KNP,Boundary,1,2017,7,11,SWTH,5.33,0,1,1,Singing,565529,5636951
KNP,Boundary,1,2017,7,11,VATH,0.06,2,2,1,Singing,565529,5636951
KNP,Boundary,1,2017,7,11,WAVI,0.02,2,1,2,Singing,565529,5636951
KNP,Boundary,1,2017,7,11,YRWA,6.34,0,1,1,Singing,565529,5636951
KNP,Boundary,1,2018,6,12,AMRO,7.3,0,0,1,Calling,565529,5636951
KNP,Boundary,1,2018,6,12,CHSP,0.03,1,1,1,Singing,565529,5636951
KNP,Boundary,1,2018,6,12,DEJU,2.11,1,1,1,Singing,565529,5636951
KNP,Boundary,1,2018,6,12,GRAJ,0.3,1,0,0,Calling,565529,5636951
KNP,Boundary,1,2018,6,12,HAFL,5.11,0,1,1,Singing,565529,5636951
KNP,Boundary,1,2018,6,12,LISP,1.24,1,1,1,Singing,565529,5636951
KNP,Boundary,1,2018,6,12,MOCH,1.16,1,1,0,Calling,565529,5636951
KNP,Boundary,1,2018,6,12,RCKI,0.44,1,0,0,Singing,565529,5636951
KNP,Boundary,1,2018,6,12,SWTH,0,2,2,2,Singing,565529,5636951
KNP,Boundary,1,2018,6,12,VATH,0.54,1,1,1,Singing,565529,5636951
KNP,Boundary,1,2018,6,12,WAVI,0.08,2,2,2,Singing,565529,5636951
KNP,Boundary,1,2018,6,12,WIWA,1.13,1,0,1,Singing,565529,5636951
KNP,Boundary,1,2018,6,12,YRWA,4.09,0,1,0,Singing,565529,5636951
KNP,Boundary,1,2019,6,11,AMRO,0,2,2,2,Singing,565529,5636951
KNP,Boundary,1,2019,6,11,CHSP,0.02,1,2,2,Singing,565529,5636951
KNP,Boundary,1,2019,6,11,DEJU,0.01,1,1,2,Singing,565529,5636951
KNP,Boundary,1,2019,6,11,GCKI,0.06,1,1,1,Singing,565529,5636951
KNP,Boundary,1,2019,6,11,LISP,1.38,1,1,1,Singing,565529,5636951
KNP,Boundary,1,2019,6,11,OCWA,0,1,1,1,Singing,565529,5636951
KNP,Boundary,1,2019,6,11,RCKI,6.28,0,1,1,Singing,565529,5636951
KNP,Boundary,1,2019,6,11,SWTH,0.24,1,2,2,Singing,565529,5636951
KNP,Boundary,1,2019,6,11,VATH,0.1,1,1,1,Singing,565529,5636951
KNP,Boundary,1,2019,6,11,YRWA,0.19,2,1,0,Singing,565529,5636951
KNP,Boundary,1,2020,6,11,AMRO,0.35,0,1,1,Singing,565529,5636951
KNP,Boundary,1,2020,6,11,CAVI,0,1,1,1,Singing,565529,5636951
KNP,Boundary,1,2020,6,11,CHSP,0.17,2,2,1,Singing,565529,5636951
KNP,Boundary,1,2020,6,11,DEJU,0.24,0,1,0,Singing,565529,5636951
KNP,Boundary,1,2020,6,11,GRAJ,0.53,0,1,0,Calling,565529,5636951
KNP,Boundary,1,2020,6,11,OCWA,0.01,2,1,1,Singing,565529,5636951
KNP,Boundary,1,2020,6,11,PISI,0.19,0,1,1,Calling,565529,5636951
KNP,Boundary,1,2020,6,11,RBNU,0.07,1,1,1,Calling,565529,5636951
KNP,Boundary,1,2020,6,11,RCKI,0.01,1,1,1,Singing,565529,5636951
KNP,Boundary,1,2020,6,11,SWTH,0.43,1,2,2,Singing,565529,5636951
KNP,Boundary,1,2020,6,11,VATH,0.07,1,1,1,Singing,565529,5636951
KNP,Boundary,1,2020,6,11,YRWA,0.04,1,1,1,Singing,565529,5636951
KNP,Boundary,1,2021,6,1,AMRO,0.13,,,,Singing,565529,5636951
KNP,Boundary,1,2021,6,1,CHSP,0,,,,Singing,565529,5636951
KNP,Boundary,1,2021,6,1,LISP,0,,,,Singing,565529,5636951
KNP,Boundary,1,2021,6,1,MOCH,0.01,,,,Singing,565529,5636951
KNP,Boundary,1,2021,6,1,NOWA,2.13,,,,Singing,565529,5636951
KNP,Boundary,1,2021,6,1,PISI,0,,,,Calling,565529,5636951
KNP,Boundary,1,2021,6,1,RBNU,5.11,,,,Calling,565529,5636951
KNP,Boundary,1,2021,6,1,RCKI,0.05,,,,Singing,565529,5636951
KNP,Boundary,1,2021,6,1,SPSA,9.05,,,,Calling,565529,5636951
KNP,Boundary,1,2021,6,1,SWTH,0.27,,,,Calling,565529,5636951
KNP,Boundary,1,2021,6,1,WAVI,0.08,,,,Singing,565529,5636951
KNP,Boundary,1,2021,6,1,YRWA,0.5,,,,Singing,565529,5636951
KNP,Boundary,10,2007,6,21,CAVI,6.12,0,1,0,Singing,563429,5638878
KNP,Boundary,10,2007,6,21,CHSP,0.01,1,1,1,Singing,563429,5638878
KNP,Boundary,10,2007,6,21,DEJU,6.37,0,1,1,Singing,563429,5638878
KNP,Boundary,10,2007,6,21,GCKI,0.01,1,1,1,Singing,563429,5638878
KNP,Boundary,10,2007,6,21,HAFL,4.51,0,1,1,Calling,563429,5638878
KNP,Boundary,10,2007,6,21,MGWA,9.22,0,0,1,Singing,563429,5638878
KNP,Boundary,10,2007,6,21,OCWA,7.35,0,0,1,Singing,563429,5638878
KNP,Boundary,10,2007,6,21,PIGR,0.01,2,1,1,Singing,563429,5638878
KNP,Boundary,10,2007,6,21,PISI,0.38,1,0,1,Calling,563429,5638878
KNP,Boundary,10,2007,6,21,PIWO,5.38,0,1,0,Calling,563429,5638878
KNP,Boundary,10,2007,6,21,RUGR,0.53,1,1,0,Drumming,563429,5638878
KNP,Boundary,10,2007,6,21,SWTH,2.04,1,1,1,Singing,563429,5638878
KNP,Boundary,10,2007,6,21,TOWA,0.37,1,1,1,Singing,563429,5638878
KNP,Boundary,10,2008,6,15,CAVI,0.01,1,1,1,Singing,563429,5638878
KNP,Boundary,10,2008,6,15,CORA,0.46,1,1,1,Calling,563429,5638878
KNP,Boundary,10,2008,6,15,GCKI,0.08,1,1,1,Singing,563429,5638878
KNP,Boundary,10,2008,6,15,GRAJ,6.15,0,1,0,Singing,563429,5638878
KNP,Boundary,10,2008,6,15,MOCH,7.4,0,0,1,Calling,563429,5638878
KNP,Boundary,10,2008,6,15,PISI,1.24,1,0,1,Calling,563429,5638878
KNP,Boundary,10,2008,6,15,RBNU,4.15,0,1,0,Calling,563429,5638878
KNP,Boundary,10,2008,6,15,RCKI,8.16,0,0,1,Singing,563429,5638878
KNP,Boundary,10,2008,6,15,RESQ,0.01,1,0,0,Calling,563429,5638878
KNP,Boundary,10,2008,6,15,TOWA,0.2,2,2,2,Singing,563429,5638878
KNP,Boundary,10,2008,6,15,YRWA,5.3,0,1,1,Singing,563429,5638878
KNP,Boundary,10,2009,6,19,CHSP,0.32,1,1,1,Singing,563429,5638878
KNP,Boundary,10,2009,6,19,DEJU,5.48,0,1,1,Singing,563429,5638878
KNP,Boundary,10,2009,6,19,GCKI,0.01,1,1,1,Singing,563429,5638878
KNP,Boundary,10,2009,6,19,PISI,7.25,0,0,1,Calling,563429,5638878
KNP,Boundary,10,2009,6,19,SWTH,2.4,1,2,2,Singing,563429,5638878
KNP,Boundary,10,2009,6,19,TOWA,0.08,2,1,2,Singing,563429,5638878
KNP,Boundary,10,2009,6,19,VATH,0.06,1,1,1,Singing,563429,5638878
KNP,Boundary,10,2009,6,19,YRWA,0.07,1,1,0,Singing,563429,5638878
KNP,Boundary,10,2010,6,14,AMRO,4.27,0,2,1,Singing,563429,5638878
KNP,Boundary,10,2010,6,14,CHSP,0.06,1,2,1,Singing,563429,5638878
KNP,Boundary,10,2010,6,14,GCKI,0.03,1,0,0,Calling,563429,5638878
KNP,Boundary,10,2010,6,14,PISI,0.41,1,0,0,Calling,563429,5638878
KNP,Boundary,10,2010,6,14,SWTH,0.01,1,0,0,Calling,563429,5638878
KNP,Boundary,10,2010,6,14,TOWA,3.27,0,2,2,Singing,563429,5638878
KNP,Boundary,10,2010,6,14,YRWA,8.3,0,0,1,Singing,563429,5638878
KNP,Boundary,10,2011,6,23,AMRO,3.24,0,1,0,Singing,563429,5638878
KNP,Boundary,10,2011,6,23,HAFL,6.59,0,0,1,Singing,563429,5638878
KNP,Boundary,10,2011,6,23,PIGR,9.03,0,0,1,Calling,563429,5638878
KNP,Boundary,10,2011,6,23,PISI,0.12,2,2,0,Calling,563429,5638878
KNP,Boundary,10,2011,6,23,RBNU,7.23,0,0,1,Calling,563429,5638878
KNP,Boundary,10,2011,6,23,SWTH,0.08,2,1,2,Singing,563429,5638878
KNP,Boundary,10,2011,6,23,TOWA,0.03,1,0,1,Singing,563429,5638878
KNP,Boundary,10,2011,6,23,VATH,1.41,1,1,1,Singing,563429,5638878
KNP,Boundary,10,2011,6,23,YRWA,0.42,1,1,1,Singing,563429,5638878
KNP,Boundary,10,2013,6,28,AMRO,6.02,0,1,0,Singing,563429,5638878
KNP,Boundary,10,2013,6,28,CAVI,0.04,1,0,0,Singing,563429,5638878
KNP,Boundary,10,2013,6,28,CHSP,8.53,0,0,1,Singing,563429,5638878
KNP,Boundary,10,2013,6,28,DEJU,1.3,1,1,1,Singing,563429,5638878
KNP,Boundary,10,2013,6,28,GCKI,2.17,2,1,2,Singing,563429,5638878
KNP,Boundary,10,2013,6,28,PISI,1.41,1,0,1,Calling,563429,5638878
KNP,Boundary,10,2013,6,28,PIWO,5.16,0,1,0,Calling,563429,5638878
KNP,Boundary,10,2013,6,28,RESQ,1.24,1,0,0,Calling,563429,5638878
KNP,Boundary,10,2013,6,28,SWTH,4.03,0,1,1,Singing,563429,5638878
KNP,Boundary,10,2013,6,28,TOWA,0.1,1,1,1,Singing,563429,5638878
KNP,Boundary,10,2013,6,28,YRWA,0.29,1,1,0,Singing,563429,5638878
KNP,Boundary,10,2014,6,11,CHSP,2.21,1,1,0,Singing,563429,5638878
KNP,Boundary,10,2014,6,11,DEJU,0.04,1,0,1,Singing,563429,5638878
KNP,Boundary,10,2014,6,11,GCKI,2.1,1,1,0,Singing,563429,5638878
KNP,Boundary,10,2014,6,11,RESQ,5.18,0,1,1,Calling,563429,5638878
KNP,Boundary,10,2014,6,11,RUGR,4.41,0,1,0,Drumming,563429,5638878
KNP,Boundary,10,2014,6,11,SWTH,0.08,1,1,1,Singing,563429,5638878
KNP,Boundary,10,2014,6,11,TOWA,2.54,1,1,1,Singing,563429,5638878
KNP,Boundary,10,2014,6,11,VATH,0.13,1,1,0,Singing,563429,5638878
KNP,Boundary,10,2014,6,11,YRWA,0.05,1,0,0,Singing,563429,5638878
KNP,Boundary,10,2015,6,20,CAVI,1.31,1,0,0,singing,563429,5638878
KNP,Boundary,10,2015,6,20,DEJU,0.01,1,0,1,singing,563429,5638878
KNP,Boundary,10,2015,6,20,GCKI,0.03,1,2,0,singing,563429,5638878
KNP,Boundary,10,2015,6,20,PAWR,0.04,1,1,1,singing,563429,5638878
KNP,Boundary,10,2015,6,20,PISI,2.5,1,0,1,calling,563429,5638878
KNP,Boundary,10,2015,6,20,RBNU,0,1,1,0,calling,563429,5638878
KNP,Boundary,10,2015,6,20,RCKI,1.19,1,1,1,singing,563429,5638878
KNP,Boundary,10,2015,6,20,SWTH,0.02,2,1,2,singing,563429,5638878
KNP,Boundary,10,2015,6,20,TOWA,0.02,2,2,2,singing,563429,5638878
KNP,Boundary,10,2015,6,20,VATH,2.07,1,0,0,singing,563429,5638878
KNP,Boundary,10,2015,6,20,YRWA,6,0,1,1,singing,563429,5638878
KNP,Boundary,10,2017,7,11,AMRO,0.03,1,1,1,Singing,563429,5638878
KNP,Boundary,10,2017,7,11,CEDW,7.38,0,0,2,Calling,563429,5638878
KNP,Boundary,10,2017,7,11,DEJU,6.21,0,1,0,Calling,563429,5638878
KNP,Boundary,10,2017,7,11,GCKI,4.43,0,1,1,Singing,563429,5638878
KNP,Boundary,10,2017,7,11,PISI,0.01,1,1,1,Calling,563429,5638878
KNP,Boundary,10,2017,7,11,RESQ,0.31,1,1,0,Calling,563429,5638878
KNP,Boundary,10,2017,7,11,SPSA,7.13,0,0,1,Calling,563429,5638878
KNP,Boundary,10,2017,7,11,SWTH,0.02,1,0,0,Calling,563429,5638878
KNP,Boundary,10,2017,7,11,TOWA,0,3,1,1,Singing,563429,5638878
KNP,Boundary,10,2017,7,11,VATH,3.01,1,1,2,Singing,563429,5638878
KNP,Boundary,10,2017,7,11,YRWA,0.01,2,2,2,Singing,563429,5638878
KNP,Boundary,10,2018,6,12,AMRE,1,1,0,0,Singing,563429,5638878
KNP,Boundary,10,2018,6,12,AMRO,0.01,1,0,0,Calling,563429,5638878
KNP,Boundary,10,2018,6,12,CHSP,1.25,1,1,0,Singing,563429,5638878
KNP,Boundary,10,2018,6,12,GCKI,0.56,1,0,0,Singing,563429,5638878
KNP,Boundary,10,2018,6,12,PISI,1.3,1,0,0,Calling,563429,5638878
KNP,Boundary,10,2018,6,12,RCKI,0,1,1,0,Singing,563429,5638878
KNP,Boundary,10,2018,6,12,SWTH,1.33,1,1,2,Singing,563429,5638878
KNP,Boundary,10,2018,6,12,VATH,0.06,1,1,1,Singing,563429,5638878
KNP,Boundary,10,2018,6,12,YRWA,0.08,1,1,1,Singing,563429,5638878
KNP,Boundary,10,2019,6,11,CEDW,1.01,1,1,0,Calling,563429,5638878
KNP,Boundary,10,2019,6,11,CHSP,0.01,1,1,1,Singing,563429,5638878
KNP,Boundary,10,2019,6,11,DEJU,1.08,1,1,0,Singing,563429,5638878
KNP,Boundary,10,2019,6,11,DUFL,9.13,0,0,1,Singing,563429,5638878
KNP,Boundary,10,2019,6,11,GCKI,0.04,2,2,1,Singing,563429,5638878
KNP,Boundary,10,2019,6,11,OCWA,1.38,1,1,1,Singing,563429,5638878
KNP,Boundary,10,2019,6,11,PAWR,4.39,0,1,1,Singing,563429,5638878
KNP,Boundary,10,2019,6,11,PISI,0.41,2,1,1,Calling,563429,5638878
KNP,Boundary,10,2019,6,11,PIWO,0.52,1,1,0,Singing,563429,5638878
KNP,Boundary,10,2019,6,11,RBNU,0.02,1,0,0,Calling,563429,5638878
KNP,Boundary,10,2019,6,11,RCKI,1.22,1,1,1,Singing,563429,5638878
KNP,Boundary,10,2019,6,11,RECR,0.2,1,0,0,Calling,563429,5638878
KNP,Boundary,10,2019,6,11,SPSA,4.28,0,2,1,Calling,563429,5638878
KNP,Boundary,10,2019,6,11,SWTH,0,2,2,2,Singing,563429,5638878
KNP,Boundary,10,2019,6,11,TOWA,0.01,2,2,3,Singing,563429,5638878
KNP,Boundary,10,2019,6,11,VATH,0.08,1,1,1,Singing,563429,5638878
KNP,Boundary,10,2019,6,11,WAVI,0.54,1,1,0,Singing,563429,5638878
KNP,Boundary,10,2019,6,11,YRWA,0.14,3,3,2,Singing,563429,5638878
KNP,Boundary,10,2020,6,11,CAHU,0.15,1,0,0,Flight noise,563429,5638878
KNP,Boundary,10,2020,6,11,GCKI,0.25,1,1,2,Calling,563429,5638878
KNP,Boundary,10,2020,6,11,MOCH,0,1,1,0,Calling,563429,5638878
KNP,Boundary,10,2020,6,11,PISI,0.43,1,1,0,Calling,563429,5638878
KNP,Boundary,10,2020,6,11,RBNU,0.56,1,0,0,Calling,563429,5638878
KNP,Boundary,10,2020,6,11,RCKI,0.02,2,2,1,Singing,563429,5638878
KNP,Boundary,10,2020,6,11,TOWA,0.37,1,1,1,Singing,563429,5638878
KNP,Boundary,10,2020,6,11,UNWO,0.14,0,0,1,Drumming,563429,5638878
KNP,Boundary,10,2020,6,11,YRWA,0.06,1,1,1,Singing,563429,5638878
KNP,Boundary,10,2021,6,1,AMRO,8.33,,,,Calling,563429,5638878
KNP,Boundary,10,2021,6,1,BOCH,1.32,,,,Calling,563429,5638878
KNP,Boundary,10,2021,6,1,BRCR,0.39,,,,Singing,563429,5638878
KNP,Boundary,10,2021,6,1,CHSP,0.11,,,,Singing,563429,5638878
KNP,Boundary,10,2021,6,1,GCKI,4.42,,,,Singing,563429,5638878
KNP,Boundary,10,2021,6,1,HAFL,0.05,,,,Singing,563429,5638878
KNP,Boundary,10,2021,6,1,PISI,5.59,,,,Calling,563429,5638878
KNP,Boundary,10,2021,6,1,RBNU,0.02,,,,Calling,563429,5638878
KNP,Boundary,10,2021,6,1,RCKI,0.07,,,,Singing,563429,5638878
KNP,Boundary,10,2021,6,1,TOWA,0.02,,,,Singing,563429,5638878
KNP,Boundary,10,2021,6,1,VATH,1.02,,,,Singing,563429,5638878
KNP,Boundary,10,2021,6,1,YRWA,3.55,,,,Singing,563429,5638878
KNP,Boundary,2,2007,6,21,CHSP,1.14,2,2,1,Singing,565280,5637148
KNP,Boundary,2,2007,6,21,DEJU,0.01,1,1,1,Singing,565280,5637148
KNP,Boundary,2,2007,6,21,MGWA,0.46,1,1,1,Singing,565280,5637148
KNP,Boundary,2,2007,6,21,PISI,0.58,1,0,0,Calling,565280,5637148
KNP,Boundary,2,2007,6,21,SWTH,0.03,2,2,2,Singing,565280,5637148
KNP,Boundary,2,2007,6,21,VATH,0.31,1,0,0,Singing,565280,5637148
KNP,Boundary,2,2007,6,21,YRWA,8.31,0,0,1,Singing,565280,5637148
KNP,Boundary,2,2008,6,15,AMRO,0.03,1,0,0,Singing,565280,5637148
KNP,Boundary,2,2008,6,15,CAVI,3.51,0,1,0,Singing,565280,5637148
KNP,Boundary,2,2008,6,15,CHSP,3.42,0,1,0,Singing,565280,5637148
KNP,Boundary,2,2008,6,15,MGWA,0.39,1,2,2,Singing,565280,5637148
KNP,Boundary,2,2008,6,15,RUGR,7.19,0,0,1,Drumming,565280,5637148
KNP,Boundary,2,2008,6,15,SWTH,6.02,0,1,1,Singing,565280,5637148
KNP,Boundary,2,2009,6,19,AMRO,1.51,1,1,0,Singing,565280,5637148
KNP,Boundary,2,2009,6,19,CAVI,6.49,0,0,1,Singing,565280,5637148
KNP,Boundary,2,2009,6,19,RECR,7.35,0,0,3,Calling,565280,5637148
KNP,Boundary,2,2009,6,19,SWTH,0.02,2,1,1,Singing,565280,5637148
KNP,Boundary,2,2009,6,19,YRWA,0.01,2,1,1,Singing,565280,5637148
KNP,Boundary,2,2010,6,14,AMRO,4.25,0,1,2,Singing,565280,5637148
KNP,Boundary,2,2010,6,14,CHSP,0.01,1,1,1,Singing,565280,5637148
KNP,Boundary,2,2010,6,14,GRAJ,0.32,1,1,0,Calling,565280,5637148
KNP,Boundary,2,2010,6,14,PISI,4.2,0,1,1,Calling,565280,5637148
KNP,Boundary,2,2010,6,14,PIWO,1.31,1,1,1,Calling,565280,5637148
KNP,Boundary,2,2010,6,14,YRWA,7.12,0,0,1,Singing,565280,5637148
KNP,Boundary,2,2011,6,23,AMRO,8.53,0,0,1,Calling,565280,5637148
KNP,Boundary,2,2011,6,23,CAVI,4.46,0,1,1,Singing,565280,5637148
KNP,Boundary,2,2011,6,23,CHSP,0.01,1,1,1,Singing,565280,5637148
KNP,Boundary,2,2011,6,23,PISI,8.15,0,0,1,Calling,565280,5637148
KNP,Boundary,2,2011,6,23,SWTH,0.32,1,1,1,Singing,565280,5637148
KNP,Boundary,2,2011,6,23,VATH,0.13,1,1,1,Singing,565280,5637148
KNP,Boundary,2,2013,6,18,CHSP,4.28,0,1,0,Singing,565280,5637148
KNP,Boundary,2,2013,6,18,DEJU,0.04,1,1,1,Singing,565280,5637148
KNP,Boundary,2,2013,6,18,SWTH,0.06,3,2,3,Singing,565280,5637148
KNP,Boundary,2,2013,6,18,YRWA,0.12,1,0,0,Singing,565280,5637148
KNP,Boundary,2,2014,6,11,AMRO,8.56,0,0,1,Calling,565280,5637148
KNP,Boundary,2,2014,6,11,DEJU,2.57,1,1,0,Singing,565280,5637148
KNP,Boundary,2,2014,6,11,LISP,3.14,1,1,0,Singing,565280,5637148
KNP,Boundary,2,2014,6,11,NOWA,0.06,1,1,1,Singing,565280,5637148
KNP,Boundary,2,2014,6,11,RCKI,2.45,1,0,1,Singing,565280,5637148
KNP,Boundary,2,2014,6,11,RESQ,3.42,0,1,0,Calling,565280,5637148
KNP,Boundary,2,2014,6,11,SWTH,0.15,1,0,1,Singing,565280,5637148
KNP,Boundary,2,2014,6,11,YRWA,0.01,1,0,1,Singing,565280,5637148
KNP,Boundary,2,2015,6,16,CORA,0.53,1,0,0,calling,565280,5637148
KNP,Boundary,2,2015,6,16,DEJU,0,2,2,2,singing,565280,5637148
KNP,Boundary,2,2015,6,16,GRAJ,0.33,1,0,0,calling,565280,5637148
KNP,Boundary,2,2015,6,16,HAWO,6.34,0,1,0,calling,565280,5637148
KNP,Boundary,2,2015,6,16,PISI,3.35,0,1,1,calling,565280,5637148
KNP,Boundary,2,2015,6,16,WAVI,0.25,1,1,1,singing,565280,5637148
KNP,Boundary,2,2015,6,16,YRWA,0.11,2,2,1,singing,565280,5637148
KNP,Boundary,2,2017,7,11,DEJU,6.28,0,1,1,Singing,565280,5637148
KNP,Boundary,2,2017,7,11,HETH,6.17,0,1,0,Singing,565280,5637148
KNP,Boundary,2,2017,7,11,VATH,1.01,1,2,0,Singing,565280,5637148
KNP,Boundary,2,2017,7,11,YRWA,0.07,1,1,1,Singing,565280,5637148
KNP,Boundary,2,2018,6,12,CHSP,2.53,1,1,0,Singing,565280,5637148
KNP,Boundary,2,2018,6,12,HAWO,2.07,1,0,0,Calling,565280,5637148
KNP,Boundary,2,2018,6,12,SWTH,0.04,1,2,2,Calling,565280,5637148
KNP,Boundary,2,2018,6,12,VATH,4.12,0,1,0,Singing,565280,5637148
KNP,Boundary,2,2018,6,12,WAVI,8.55,0,0,1,Singing,565280,5637148
KNP,Boundary,2,2018,6,12,YRWA,0.06,3,3,3,Singing,565280,5637148
