Park,Location,PointID,Year,Month,Day,Species,Time.1st.Detected,#detected_0-3m20s,#detected_3m21s-6m40s,#detected_6m41s-10m,Behaviour,UTM_11U_x,UTM_11u_y
Parc,Nom du lieu ,PointID,Année,Mois,Journée,Espèce,Temps 1er détecté,Nombre de détection à 0-3m20,Nombre de détection à 3m21-6m40,Nombre de détection à 6m41-10m,Comportement,UTM vers l’Est,UTM vers le Nord
YNP,Ice River,1,2018,6,20,OCWA,7.09,0,0,1,Singing,530254,5672750
YNP,Ice River,1,2018,6,20,SWTH,0.03,1,1,1,Singing,530254,5672750
YNP,Ice River,1,2018,6,20,VATH,0.01,1,0,1,Singing,530254,5672750
YNP,Ice River,1,2018,6,20,VGSW,0.03,1,2,2,Calling,530254,5672750
YNP,Ice River,1,2018,6,20,WAVI,0.05,1,1,1,Singing,530254,5672750
YNP,Ice River,1,2018,6,20,WISN,3.11,1,0,0,Calling,530254,5672750
YNP,Ice River,1,2018,6,20,WTSP,2.05,1,2,1,Singing,530254,5672750
YNP,Ice River,1,2019,6,12,AMRO,0.27,1,1,1,Singing,530254,5672750
YNP,Ice River,1,2019,6,12,CANG,0.58,1,1,0,Calling,530254,5672750
YNP,Ice River,1,2019,6,12,CHSP,0.06,2,2,1,Singing,530254,5672750
YNP,Ice River,1,2019,6,12,DUFL,0.15,1,2,2,Singing,530254,5672750
YNP,Ice River,1,2019,6,12,LISP,0.01,1,1,1,Singing,530254,5672750
YNP,Ice River,1,2019,6,12,OCWA,1.59,1,2,2,Singing,530254,5672750
YNP,Ice River,1,2019,6,12,SWTH,1.4,1,0,1,Singing,530254,5672750
YNP,Ice River,1,2019,6,12,VGSW,0,2,2,2,Calling,530254,5672750
YNP,Ice River,1,2019,6,12,WAVI,0,1,1,1,Singing,530254,5672750
YNP,Ice River,1,2019,6,12,WCSP,0.22,2,2,1,Singing,530254,5672750
YNP,Ice River,1,2019,6,12,WIWA,2.45,1,0,0,Singing,530254,5672750
YNP,Ice River,1,2019,6,12,WTSP,0.07,1,1,1,Singing,530254,5672750
YNP,Ice River,1,2020,6,12,AMRO,0,2,2,2,Singing,530254,5672750
YNP,Ice River,1,2020,6,12,CANG,0.21,0,1,0,Calling,530254,5672750
YNP,Ice River,1,2020,6,12,DEJU,0.16,1,0,0,Calling,530254,5672750
YNP,Ice River,1,2020,6,12,DUFL,0,2,2,2,Singing,530254,5672750
YNP,Ice River,1,2020,6,12,OCWA,0,1,1,1,Singing,530254,5672750
YNP,Ice River,1,2020,6,12,OSFL,0.12,1,0,0,Singing,530254,5672750
YNP,Ice River,1,2020,6,12,PAWR,0.02,0,0,1,Singing,530254,5672750
YNP,Ice River,1,2020,6,12,RBNU,0.49,0,0,1,Calling,530254,5672750
YNP,Ice River,1,2020,6,12,RTHA,0.29,1,1,1,Calling,530254,5672750
YNP,Ice River,1,2020,6,12,RUHU,0.31,1,1,1,Flight noise,530254,5672750
YNP,Ice River,1,2020,6,12,SWTH,0,1,1,0,Singing,530254,5672750
YNP,Ice River,1,2020,6,12,WAVI,0.09,1,0,0,Singing,530254,5672750
YNP,Ice River,1,2020,6,12,WCSP,0.47,1,1,1,Singing,530254,5672750
YNP,Ice River,1,2020,6,12,WISN,0.01,0,1,0,Calling,530254,5672750
YNP,Ice River,1,2020,6,12,YRWA,0.41,1,1,0,Singing,530254,5672750
YNP,Ice River,1,2021,6,2,AMRO,0,,,,Singing,530254,5672750
YNP,Ice River,1,2021,6,2,CANG,9.19,,,,Calling,530254,5672750
YNP,Ice River,1,2021,6,2,DUFL,0,,,,Singing,530254,5672750
YNP,Ice River,1,2021,6,2,LISP,0.04,,,,Singing,530254,5672750
YNP,Ice River,1,2021,6,2,OCWA,0.35,,,,Singing,530254,5672750
YNP,Ice River,1,2021,6,2,PISI,6.45,,,,Calling,530254,5672750
YNP,Ice River,1,2021,6,2,RECR,4.33,,,,Calling,530254,5672750
YNP,Ice River,1,2021,6,2,SPSA,3.21,,,,Calling,530254,5672750
YNP,Ice River,1,2021,6,2,SWTH,0.18,,,,Singing,530254,5672750
YNP,Ice River,1,2021,6,2,UNBI,0.5,,,,Singing,530254,5672750
YNP,Ice River,1,2021,6,2,WAVI,0.6,,,,Singing,530254,5672750
YNP,Ice River,1,2021,6,2,WCSP,0.12,,,,Singing,530254,5672750
YNP,Ice River,1,2021,6,2,WISN,2.47,,,,Calling,530254,5672750
YNP,Ice River,1,2021,6,2,YRWA,1.1,,,,Singing,530254,5672750
YNP,Ice River,10,2007,6,27,AMRO,0.58,1,1,1,Calling,531283,5670322
YNP,Ice River,10,2007,6,27,CHSP,0.18,2,1,2,Singing,531283,5670322
YNP,Ice River,10,2007,6,27,HAFL,3.3,0,1,1,Singing,531283,5670322
YNP,Ice River,10,2007,6,27,MOCH,2.17,1,1,1,Calling,531283,5670322
YNP,Ice River,10,2007,6,27,NOFL,3.31,0,1,2,Drumming,531283,5670322
YNP,Ice River,10,2007,6,27,PISI,0.01,1,1,2,Calling,531283,5670322
YNP,Ice River,10,2007,6,27,RBNU,0.39,1,0,1,Singing,531283,5670322
YNP,Ice River,10,2007,6,27,RCKI,0.24,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2007,6,27,RESQ,1.56,2,1,0,Calling,531283,5670322
YNP,Ice River,10,2007,6,27,SWTH,0.01,2,0,0,Calling,531283,5670322
YNP,Ice River,10,2007,6,27,YRWA,0.04,1,1,0,Singing,531283,5670322
YNP,Ice River,10,2008,6,24,AMRO,0.02,1,2,1,Calling,531283,5670322
YNP,Ice River,10,2008,6,24,CHSP,3.5,0,1,1,Singing,531283,5670322
YNP,Ice River,10,2008,6,24,HAFL,4.43,0,1,0,Singing,531283,5670322
YNP,Ice River,10,2008,6,24,NOFL,0.09,1,1,1,Drumming,531283,5670322
YNP,Ice River,10,2008,6,24,OSFL,0.13,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2008,6,24,PISI,0.15,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2008,6,24,RBNU,6.2,0,1,0,Singing,531283,5670322
YNP,Ice River,10,2008,6,24,RESQ,0.27,1,1,2,Calling,531283,5670322
YNP,Ice River,10,2008,6,24,SWTH,0.08,1,2,1,Singing,531283,5670322
YNP,Ice River,10,2008,6,24,WAVI,0.05,1,2,2,Singing,531283,5670322
YNP,Ice River,10,2009,6,18,AMRO,0.05,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2009,6,18,CHSP,0.02,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2009,6,18,GCKI,1.08,1,1,1,Calling,531283,5670322
YNP,Ice River,10,2009,6,18,HAFL,2.19,1,1,0,Singing,531283,5670322
YNP,Ice River,10,2009,6,18,MGWA,7.17,0,0,1,Singing,531283,5670322
YNP,Ice River,10,2009,6,18,OSFL,0.3,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2009,6,18,PISI,7.51,0,0,1,Calling,531283,5670322
YNP,Ice River,10,2009,6,18,RCKI,1.37,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2009,6,18,RESQ,0.09,1,0,0,Calling,531283,5670322
YNP,Ice River,10,2009,6,18,VATH,7.49,0,0,1,Singing,531283,5670322
YNP,Ice River,10,2009,6,18,WAVI,6.33,0,1,0,Singing,531283,5670322
YNP,Ice River,10,2009,6,18,YRWA,0.22,1,1,0,Singing,531283,5670322
YNP,Ice River,10,2010,6,13,AMRO,0.15,1,0,0,Calling,531283,5670322
YNP,Ice River,10,2010,6,13,CHSP,2.31,1,1,0,Singing,531283,5670322
YNP,Ice River,10,2010,6,13,DEJU,0.34,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2010,6,13,GCKI,0.52,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2010,6,13,GRAJ,7.44,0,0,1,Calling,531283,5670322
YNP,Ice River,10,2010,6,13,HAFL,0.17,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2010,6,13,MOCH,4.45,0,1,0,Calling,531283,5670322
YNP,Ice River,10,2010,6,13,OCWA,1.11,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2010,6,13,OSFL,0.21,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2010,6,13,PAWR,0.01,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2010,6,13,RBNU,0.05,1,1,1,Calling,531283,5670322
YNP,Ice River,10,2010,6,13,RCKI,4.19,0,1,0,Calling,531283,5670322
YNP,Ice River,10,2010,6,13,RESQ,1.2,1,1,1,Calling,531283,5670322
YNP,Ice River,10,2010,6,13,SSHA,3.06,1,0,1,Calling,531283,5670322
YNP,Ice River,10,2010,6,13,VATH,3.2,0,1,1,Singing,531283,5670322
YNP,Ice River,10,2010,6,13,WAVI,0.01,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2010,6,13,WEWP,1.01,1,0,2,Singing,531283,5670322
YNP,Ice River,10,2010,6,13,YRWA,0.09,1,1,0,Singing,531283,5670322
YNP,Ice River,10,2011,6,24,AMRO,3.17,1,1,1,Calling,531283,5670322
YNP,Ice River,10,2011,6,24,CAVI,0.07,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2011,6,24,CHSP,9.1,0,0,1,Singing,531283,5670322
YNP,Ice River,10,2011,6,24,DEJU,3.28,0,1,0,Singing,531283,5670322
YNP,Ice River,10,2011,6,24,GCKI,2.13,1,0,1,Calling,531283,5670322
YNP,Ice River,10,2011,6,24,GRAJ,0.29,1,1,0,Calling,531283,5670322
YNP,Ice River,10,2011,6,24,HAFL,0.03,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2011,6,24,LISP,8.58,0,0,1,Singing,531283,5670322
YNP,Ice River,10,2011,6,24,MGWA,3.21,0,1,0,Singing,531283,5670322
YNP,Ice River,10,2011,6,24,OSFL,1.11,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2011,6,24,PISI,6.11,0,1,1,Calling,531283,5670322
YNP,Ice River,10,2011,6,24,PIWO,0.19,1,0,0,Drumming,531283,5670322
YNP,Ice River,10,2011,6,24,RBNU,1.15,1,1,1,Calling,531283,5670322
YNP,Ice River,10,2011,6,24,RCKI,3.52,0,1,0,Singing,531283,5670322
YNP,Ice River,10,2011,6,24,RESQ,1.14,1,1,1,Calling,531283,5670322
YNP,Ice River,10,2011,6,24,SWTH,0.52,1,0,0,Singing,531283,5670322
YNP,Ice River,10,2011,6,24,WAVI,0.01,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2011,6,24,YRWA,1.02,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2013,6,27,AMRO,0.09,1,1,0,Singing,531283,5670322
YNP,Ice River,10,2013,6,27,CHSP,4.35,0,1,0,Singing,531283,5670322
YNP,Ice River,10,2013,6,27,DEJU,1.48,1,2,1,Singing,531283,5670322
YNP,Ice River,10,2013,6,27,GCKI,1.54,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2013,6,27,HAFL,0.2,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2013,6,27,MGWA,0.57,1,1,0,Singing,531283,5670322
YNP,Ice River,10,2013,6,27,NOFL,0.03,2,3,3,Calling,531283,5670322
YNP,Ice River,10,2013,6,27,OCWA,0.45,1,0,1,Singing,531283,5670322
YNP,Ice River,10,2013,6,27,OSFL,9.2,0,0,1,Calling,531283,5670322
YNP,Ice River,10,2013,6,27,PISI,2.51,1,0,0,Calling,531283,5670322
YNP,Ice River,10,2013,6,27,RBNU,1.12,1,1,1,Calling,531283,5670322
YNP,Ice River,10,2013,6,27,SWTH,0.01,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2013,6,27,WAVI,3.36,0,1,1,Singing,531283,5670322
YNP,Ice River,10,2013,6,27,WEWP,0.02,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2013,6,27,YRWA,1.5,1,0,1,Singing,531283,5670322
YNP,Ice River,10,2014,6,19,AMRO,0.01,1,1,1,Calling,531283,5670322
YNP,Ice River,10,2014,6,19,BCCH,3.24,0,1,1,Singing,531283,5670322
YNP,Ice River,10,2014,6,19,CHSP,0.02,2,2,1,Singing,531283,5670322
YNP,Ice River,10,2014,6,19,GCKI,5.07,0,1,1,Singing,531283,5670322
YNP,Ice River,10,2014,6,19,HAFL,0.09,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2014,6,19,MGWA,0.58,1,1,0,Singing,531283,5670322
YNP,Ice River,10,2014,6,19,OSFL,0.55,1,2,1,Singing,531283,5670322
YNP,Ice River,10,2014,6,19,PAWR,2.01,1,1,0,Singing,531283,5670322
YNP,Ice River,10,2014,6,19,RCKI,0.21,1,0,1,Singing,531283,5670322
YNP,Ice River,10,2014,6,19,RESQ,5.21,0,1,0,Calling,531283,5670322
YNP,Ice River,10,2014,6,19,RNSA,0.56,1,0,0,Drumming,531283,5670322
YNP,Ice River,10,2014,6,19,RTHA,0.41,1,1,0,Calling,531283,5670322
YNP,Ice River,10,2014,6,19,SWTH,0.11,1,1,0,Singing,531283,5670322
YNP,Ice River,10,2014,6,19,WAVI,0,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2014,6,19,WEWP,0.04,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2014,6,19,YRWA,2.11,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2014,6,19,YYYY,8.31,0,0,1,Calling,531283,5670322
YNP,Ice River,10,2014,6,19,ZZZZ,5.39,0,1,1,Wing noise,531283,5670322
YNP,Ice River,10,2015,6,29,AMRO,0.16,1,1,2,singing,531283,5670322
YNP,Ice River,10,2015,6,29,DEJU,0.26,1,1,2,singing,531283,5670322
YNP,Ice River,10,2015,6,29,GCKI,1.14,1,1,1,calling,531283,5670322
YNP,Ice River,10,2015,6,29,HAFL,9.23,0,0,1,singing,531283,5670322
YNP,Ice River,10,2015,6,29,MGWA,1.51,1,1,0,singing,531283,5670322
YNP,Ice River,10,2015,6,29,MOCH,8.26,0,0,1,calling,531283,5670322
YNP,Ice River,10,2015,6,29,NOFL,1.46,1,1,1,calling,531283,5670322
YNP,Ice River,10,2015,6,29,OCWA,5.33,0,1,1,singing,531283,5670322
YNP,Ice River,10,2015,6,29,OSFL,4.09,0,1,1,singing,531283,5670322
YNP,Ice River,10,2015,6,29,PISI,0.4,1,2,1,calling,531283,5670322
YNP,Ice River,10,2015,6,29,RCKI,2.28,1,1,1,singing,531283,5670322
YNP,Ice River,10,2015,6,29,RESQ,0.24,1,1,0,calling,531283,5670322
YNP,Ice River,10,2015,6,29,RTHA,0,1,1,1,calling,531283,5670322
YNP,Ice River,10,2015,6,29,RUHU,0.5,1,0,0,calling,531283,5670322
YNP,Ice River,10,2015,6,29,SWTH,3.47,0,1,0,singing,531283,5670322
YNP,Ice River,10,2015,6,29,WEWP,0.11,2,1,1,singing,531283,5670322
YNP,Ice River,10,2015,6,29,WWCR,0.02,1,1,0,singing,531283,5670322
YNP,Ice River,10,2017,6,13,AMRO,0.54,1,0,0,Singing,531283,5670322
YNP,Ice River,10,2017,6,13,CAVI,0.08,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2017,6,13,CHSP,0.37,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2017,6,13,DEJU,0.21,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2017,6,13,DUFL,1.19,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2017,6,13,GCKI,0.3,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2017,6,13,MGWA,0.06,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2017,6,13,NOFL,0.13,1,1,1,Calling,531283,5670322
YNP,Ice River,10,2017,6,13,OSFL,0.21,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2017,6,13,PISI,0.01,2,3,2,Calling,531283,5670322
YNP,Ice River,10,2017,6,13,PIWO,7.25,0,0,1,Singing,531283,5670322
YNP,Ice River,10,2017,6,13,RCKI,0.13,1,1,0,Singing,531283,5670322
YNP,Ice River,10,2017,6,13,RTHA,0.38,1,1,1,Calling,531283,5670322
YNP,Ice River,10,2017,6,13,TOSO,8.52,0,0,1,Singing,531283,5670322
YNP,Ice River,10,2017,6,13,TRES,3.29,0,1,0,Calling,531283,5670322
YNP,Ice River,10,2017,6,13,WAVI,0.02,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2018,6,20,AMRO,2.27,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2018,6,20,BLPW,0.54,1,1,0,Singing,531283,5670322
YNP,Ice River,10,2018,6,20,CEDW,1.52,1,1,2,Calling,531283,5670322
YNP,Ice River,10,2018,6,20,CHSP,1.43,1,1,0,Singing,531283,5670322
YNP,Ice River,10,2018,6,20,DEJU,3.13,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2018,6,20,DUFL,1.32,1,0,1,Singing,531283,5670322
YNP,Ice River,10,2018,6,20,GCKI,6.22,0,1,1,Calling,531283,5670322
YNP,Ice River,10,2018,6,20,MGWA,5.24,0,1,1,Singing,531283,5670322
YNP,Ice River,10,2018,6,20,NOFL,0.01,1,2,1,Calling,531283,5670322
YNP,Ice River,10,2018,6,20,OCWA,1.08,0,0,1,Singing,531283,5670322
YNP,Ice River,10,2018,6,20,OSFL,1.15,1,1,2,Singing,531283,5670322
YNP,Ice River,10,2018,6,20,PAWR,0.2,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2018,6,20,PISI,5.42,0,0,1,Calling,531283,5670322
YNP,Ice River,10,2018,6,20,RBNU,0.01,1,0,2,Calling,531283,5670322
YNP,Ice River,10,2018,6,20,RCKI,0.06,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2018,6,20,RNSA,6.26,0,1,1,Drumming,531283,5670322
YNP,Ice River,10,2018,6,20,RTHA,0.26,1,0,1,Calling,531283,5670322
YNP,Ice River,10,2018,6,20,SWTH,2.01,1,1,0,Singing,531283,5670322
YNP,Ice River,10,2018,6,20,VATH,6.21,0,1,0,Singing,531283,5670322
YNP,Ice River,10,2018,6,20,WAVI,0,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2018,6,20,WEWP,0.14,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2018,6,20,WWCR,0.05,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2018,6,20,YRWA,0.03,1,1,0,Singing,531283,5670322
YNP,Ice River,10,2019,6,12,AMRO,0,1,1,0,Singing,531283,5670322
YNP,Ice River,10,2019,6,12,CHSP,0.04,2,2,1,Singing,531283,5670322
YNP,Ice River,10,2019,6,12,CORA,1.08,2,0,0,Calling,531283,5670322
YNP,Ice River,10,2019,6,12,DEJU,0,1,0,1,Singing,531283,5670322
YNP,Ice River,10,2019,6,12,DUFL,0,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2019,6,12,GCKI,0,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2019,6,12,NOFL,0.04,1,1,1,Calling,531283,5670322
YNP,Ice River,10,2019,6,12,OCWA,0.39,1,0,0,Singing,531283,5670322
YNP,Ice River,10,2019,6,12,OSFL,1.59,1,0,1,Singing,531283,5670322
YNP,Ice River,10,2019,6,12,PISI,0.32,1,2,4,Calling,531283,5670322
YNP,Ice River,10,2019,6,12,RBNU,3.56,0,1,0,Calling,531283,5670322
YNP,Ice River,10,2019,6,12,RCKI,1.37,1,1,0,Singing,531283,5670322
YNP,Ice River,10,2019,6,12,RECR,7.17,0,0,1,Calling,531283,5670322
YNP,Ice River,10,2019,6,12,RWBL,0.16,1,0,0,Singing,531283,5670322
YNP,Ice River,10,2019,6,12,SWTH,0.06,1,2,1,Singing,531283,5670322
YNP,Ice River,10,2019,6,12,VGSW,6.42,0,0,1,Calling,531283,5670322
YNP,Ice River,10,2019,6,12,WAVI,0,2,2,2,Singing,531283,5670322
YNP,Ice River,10,2019,6,12,WTSP,2.32,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2019,6,12,ZZZZ,3.1,1,1,0,Flight noise,531283,5670322
YNP,Ice River,10,2020,6,12,AMRO,0.05,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2020,6,12,DEJU,0,1,0,0,Singing,531283,5670322
YNP,Ice River,10,2020,6,12,GCKI,0.07,1,1,1,Singing,531283,5670322
YNP,Ice River,10,2020,6,12,GRAJ,0.32,0,1,1,Calling,531283,5670322
YNP,Ice River,10,2020,6,12,HAFL,0.03,2,2,2,Singing,531283,5670322
YNP,Ice River,10,2020,6,12,HAWO,0.09,1,1,0,Drumming,531283,5670322
YNP,Ice River,10,2020,6,12,MOCH,0.54,0,0,1,Calling,531283,5670322
YNP,Ice River,10,2020,6,12,OCWA,0.45,0,1,1,Singing,531283,5670322
YNP,Ice River,10,2020,6,12,PAWR,0.56,0,1,1,Singing,531283,5670322
YNP,Ice River,10,2020,6,12,PISI,0.35,1,0,0,Calling,531283,5670322
YNP,Ice River,10,2020,6,12,RBNU,0.39,0,2,2,Calling,531283,5670322
YNP,Ice River,10,2020,6,12,RCKI,0.34,0,0,1,Singing,531283,5670322
YNP,Ice River,10,2020,6,12,RUHU,0.33,1,0,1,Flight noise,531283,5670322
YNP,Ice River,10,2020,6,12,SWTH,0.46,1,0,1,Singing,531283,5670322
YNP,Ice River,10,2020,6,12,WAVI,0.37,0,0,1,Singing,531283,5670322
YNP,Ice River,10,2020,6,12,WETA,0.12,0,1,0,Singing,531283,5670322
YNP,Ice River,10,2020,6,12,YRWA,0.46,1,0,0,Singing,531283,5670322
YNP,Ice River,10,2021,6,2,AMRO,0.06,,,,Singing,531283,5670322
YNP,Ice River,10,2021,6,2,CAFI,0.02,,,,Singing,531283,5670322
YNP,Ice River,10,2021,6,2,CHSP,0.29,,,,Singing,531283,5670322
YNP,Ice River,10,2021,6,2,DEJU,0.01,,,,Singing,531283,5670322
YNP,Ice River,10,2021,6,2,DUFL,0.3,,,,Calling,531283,5670322
YNP,Ice River,10,2021,6,2,GCKI,0.13,,,,Singing,531283,5670322
YNP,Ice River,10,2021,6,2,HAFL,0.04,,,,Calling,531283,5670322
YNP,Ice River,10,2021,6,2,NOFL,4.26,,,,Calling,531283,5670322
YNP,Ice River,10,2021,6,2,OCWA,2.22,,,,Singing,531283,5670322
YNP,Ice River,10,2021,6,2,PISI,0,,,,Calling,531283,5670322
YNP,Ice River,10,2021,6,2,RBNU,0.08,,,,Calling,531283,5670322
YNP,Ice River,10,2021,6,2,RCKI,0.13,,,,Singing,531283,5670322
YNP,Ice River,10,2021,6,2,RNSA,7.28,,,,Calling,531283,5670322
YNP,Ice River,10,2021,6,2,USHU,5.21,,,,Non-vocal,531283,5670322
YNP,Ice River,10,2021,6,2,WAVI,7.1,,,,Singing,531283,5670322
YNP,Ice River,10,2021,6,2,WETA,6.01,,,,Singing,531283,5670322
YNP,Ice River,10,2021,6,2,WISN,5.17,,,,Calling,531283,5670322
YNP,Ice River,10,2021,6,2,YRWA,0.07,,,,Singing,531283,5670322
YNP,Ice River,2,2007,6,27,AMRO,2.25,1,1,1,Calling,530396,5672485
YNP,Ice River,2,2007,6,27,CHSP,2.22,1,1,1,Singing,530396,5672485
YNP,Ice River,2,2007,6,27,HAFL,3.28,0,1,0,Singing,530396,5672485
YNP,Ice River,2,2007,6,27,LISP,0.09,1,1,1,Singing,530396,5672485
YNP,Ice River,2,2007,6,27,NOFL,2.47,1,1,1,Drumming,530396,5672485
YNP,Ice River,2,2007,6,27,PISI,0.01,1,1,1,Singing,530396,5672485
YNP,Ice River,2,2007,6,27,WCSP,2.59,1,1,1,Singing,530396,5672485
YNP,Ice River,2,2007,6,27,WEWP,0.55,1,0,1,Singing,530396,5672485
YNP,Ice River,2,2007,6,27,YRWA,0.2,1,0,0,Singing,530396,5672485
YNP,Ice River,2,2008,6,24,AMRO,0.25,1,2,1,Calling,530396,5672485
YNP,Ice River,2,2008,6,24,CHSP,0.55,1,1,1,Singing,530396,5672485
YNP,Ice River,2,2008,6,24,DOWO,0.12,1,0,1,Calling,530396,5672485
YNP,Ice River,2,2008,6,24,LAZB,0.03,1,1,2,Singing,530396,5672485
YNP,Ice River,2,2008,6,24,LEFL,0.01,1,1,1,Singing,530396,5672485
YNP,Ice River,2,2008,6,24,LISP,4.16,0,1,0,Singing,530396,5672485
YNP,Ice River,2,2008,6,24,OSFL,0.14,1,1,1,Singing,530396,5672485
YNP,Ice River,2,2008,6,24,PISI,2.24,1,1,0,Singing,530396,5672485
YNP,Ice River,2,2008,6,24,SWTH,3.38,0,1,0,Singing,530396,5672485
YNP,Ice River,2,2008,6,24,WEWP,0,1,1,1,Singing,530396,5672485
YNP,Ice River,2,2008,6,24,YRWA,7.46,0,0,1,Singing,530396,5672485
YNP,Ice River,2,2009,6,18,AMRO,0.01,1,1,2,Singing,530396,5672485
YNP,Ice River,2,2009,6,18,CHSP,4.52,0,1,0,Singing,530396,5672485
YNP,Ice River,2,2009,6,18,DEJU,0.03,1,1,1,Singing,530396,5672485
YNP,Ice River,2,2009,6,18,HAFL,7.53,0,0,1,Singing,530396,5672485
YNP,Ice River,2,2009,6,18,HOWR,0.51,1,1,0,Singing,530396,5672485
YNP,Ice River,2,2009,6,18,OSFL,4.24,0,1,0,Singing,530396,5672485
YNP,Ice River,2,2009,6,18,TRES,0.01,1,1,2,Calling,530396,5672485
YNP,Ice River,2,2009,6,18,WCSP,0.23,1,1,1,Singing,530396,5672485
YNP,Ice River,2,2009,6,18,WEWP,0.01,1,1,1,Singing,530396,5672485
YNP,Ice River,2,2009,6,18,WTSP,3.15,1,1,0,Singing,530396,5672485
YNP,Ice River,2,2010,6,10,AMRO,0.19,1,1,0,Singing,530396,5672485
YNP,Ice River,2,2010,6,10,CHSP,2.47,1,1,1,Singing,530396,5672485
YNP,Ice River,2,2010,6,10,DEJU,5.47,0,1,1,Singing,530396,5672485
YNP,Ice River,2,2010,6,10,HAFL,0.06,1,1,1,Singing,530396,5672485
YNP,Ice River,2,2010,6,10,LEFL,3.38,0,1,1,Singing,530396,5672485
YNP,Ice River,2,2010,6,10,RCKI,7.23,0,0,1,Singing,530396,5672485
YNP,Ice River,2,2010,6,10,SPSA,1.18,1,1,1,Calling,530396,5672485
YNP,Ice River,2,2010,6,10,WAVI,0.56,1,0,0,Singing,530396,5672485
YNP,Ice River,2,2010,6,10,WCSP,0.05,1,1,1,Singing,530396,5672485
YNP,Ice River,2,2010,6,10,WEWP,0.01,1,1,1,Singing,530396,5672485
YNP,Ice River,2,2010,6,10,YRWA,0.05,1,0,1,Singing,530396,5672485
YNP,Ice River,2,2011,6,24,AMRO,0.39,2,2,2,Singing,530396,5672485
YNP,Ice River,2,2011,6,24,CHSP,0.01,1,2,2,Singing,530396,5672485
YNP,Ice River,2,2011,6,24,DEJU,0.03,2,0,1,Singing,530396,5672485
YNP,Ice River,2,2011,6,24,HAFL,4.47,0,1,1,Singing,530396,5672485
YNP,Ice River,2,2011,6,24,LISP,0.05,1,1,1,Singing,530396,5672485
YNP,Ice River,2,2011,6,24,SPSA,3.25,0,1,0,Calling,530396,5672485
YNP,Ice River,2,2011,6,24,TRES,7.05,0,0,1,Calling,530396,5672485
YNP,Ice River,2,2011,6,24,WAVI,8.25,0,0,1,Singing,530396,5672485
YNP,Ice River,2,2011,6,24,WCSP,0.2,1,0,0,Singing,530396,5672485
YNP,Ice River,2,2011,6,24,WEWP,0.02,1,1,1,Singing,530396,5672485
YNP,Ice River,2,2011,6,24,YRWA,0.05,1,1,0,Singing,530396,5672485
YNP,Ice River,2,2013,6,27,AMRO,0.01,1,1,1,Singing,530396,5672485
YNP,Ice River,2,2013,6,27,CEDW,4.24,0,1,1,Calling,530396,5672485
YNP,Ice River,2,2013,6,27,CHSP,2.42,1,1,1,Singing,530396,5672485
YNP,Ice River,2,2013,6,27,DEJU,0.03,1,0,1,Singing,530396,5672485
YNP,Ice River,2,2013,6,27,DUFL,0.01,1,1,1,Singing,530396,5672485
